date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-03-09 00:00:00,0.0,54.38,2.6,260.0,0.0,0.0,0.0
2018-03-09 01:00:00,0.0,51.62,1.5,280.0,0.0,0.0,0.0
2018-03-09 02:00:00,-2.2,65.28,3.1,240.0,0.0,0.0,0.0
2018-03-09 03:00:00,-1.7,59.42,2.6,260.0,0.0,0.0,0.0
2018-03-09 04:00:00,-2.2,61.96,2.6,250.0,0.0,0.0,0.0
2018-03-09 05:00:00,-1.7,62.61,2.6,260.0,0.0,0.0,0.0
2018-03-09 06:00:00,-2.2,65.28,3.1,250.0,0.0,0.0,0.0
2018-03-09 07:00:00,-2.2,65.28,2.1,270.0,0.0,0.0,0.0
2018-03-09 08:00:00,0.0,59.82,3.1,280.0,67.0,309.5,31.5
2018-03-09 09:00:00,2.2,51.05,2.6,290.0,271.5,699.0,64.5
2018-03-09 10:00:00,5.0,41.9,3.1,270.0,484.0,846.0,81.0
2018-03-09 11:00:00,7.2,32.72,4.6,240.0,664.0,918.5,91.0
2018-03-09 12:00:00,8.9,27.66,3.1,170.0,786.5,947.0,99.5
2018-03-09 13:00:00,11.1,27.66,4.6,280.0,845.5,953.0,106.0
2018-03-09 14:00:00,12.2,25.72,6.2,250.0,835.0,944.0,107.5
2018-03-09 15:00:00,13.3,23.93,6.7,240.0,753.0,902.0,113.0
2018-03-09 16:00:00,13.9,25.29,6.7,220.0,610.0,833.0,111.5
2018-03-09 17:00:00,13.9,25.29,5.7,230.0,420.0,719.5,100.5
2018-03-09 18:00:00,12.2,31.04,3.6,230.0,205.0,487.5,76.0
2018-03-09 19:00:00,10.6,37.87,4.1,220.0,26.0,63.0,20.5
2018-03-09 20:00:00,10.0,41.46,4.6,230.0,0.0,0.0,0.0
2018-03-09 21:00:00,8.9,44.64,3.1,220.0,0.0,0.0,0.0
2018-03-09 22:00:00,7.8,48.11,3.6,220.0,0.0,0.0,0.0
2018-03-09 23:00:00,7.2,50.12,3.1,210.0,0.0,0.0,0.0
2018-03-10 00:00:00,7.2,50.12,3.6,200.0,0.0,0.0,0.0
2018-03-10 01:00:00,6.7,49.33,4.1,220.0,0.0,0.0,0.0
2018-03-10 02:00:00,5.6,53.22,3.6,230.0,0.0,0.0,0.0
2018-03-10 03:00:00,6.1,51.41,4.6,230.0,0.0,0.0,0.0
2018-03-10 04:00:00,6.1,49.29,4.6,240.0,0.0,0.0,0.0
2018-03-10 05:00:00,5.6,53.22,4.1,230.0,0.0,0.0,0.0
2018-03-10 06:00:00,3.9,63.03,3.6,220.0,0.0,0.0,0.0
2018-03-10 07:00:00,3.9,63.03,2.6,200.0,0.0,0.0,0.0
2018-03-10 08:00:00,6.1,59.25,3.1,210.0,63.5,237.5,34.5
2018-03-10 09:00:00,9.4,51.81,4.1,230.0,258.5,597.0,78.5
2018-03-10 10:00:00,12.2,50.38,4.1,240.0,465.5,755.5,102.0
2018-03-10 11:00:00,14.4,53.17,6.7,270.0,625.5,788.5,131.5
2018-03-10 12:00:00,16.1,51.45,5.7,240.0,642.0,522.5,261.0
2018-03-10 13:00:00,17.8,48.14,4.6,200.0,739.0,651.5,230.5
2018-03-10 14:00:00,18.9,43.11,6.2,230.0,675.5,489.0,296.5
2018-03-10 15:00:00,18.3,46.65,5.1,220.0,512.0,278.5,311.5
2018-03-10 16:00:00,17.8,48.14,4.1,200.0,261.0,86.0,206.5
2018-03-10 17:00:00,17.2,47.98,3.1,220.0,102.5,0.0,102.5
2018-03-10 18:00:00,16.1,57.82,4.1,310.0,27.0,0.0,27.0
2018-03-10 19:00:00,12.8,77.14,2.6,240.0,8.0,2.5,8.0
2018-03-10 20:00:00,12.8,79.78,0.0,210.0,0.0,0.0,0.0
2018-03-10 21:00:00,12.2,89.94,0.0,0.0,0.0,0.0,0.0
2018-03-10 22:00:00,11.7,92.96,1.5,110.0,0.0,0.0,0.0
2018-03-10 23:00:00,11.7,92.96,0.0,0.0,0.0,0.0,0.0
2018-03-11 00:00:00,11.7,92.96,0.0,103.33,0.0,0.0,0.0
2018-03-11 01:00:00,11.1,92.92,0.0,56.67,0.0,0.0,0.0
2018-03-11 02:00:00,9.4,100.0,0.0,0.0,0.0,0.0,0.0
2018-03-11 03:00:00,10.0,96.05,1.5,180.0,0.0,0.0,0.0
2018-03-11 04:00:00,9.33,93.63,0.0,0.0,0.0,0.0,0.0
2018-03-11 05:00:00,8.9,96.02,0.0,73.33,0.0,0.0,0.0
2018-03-11 06:00:00,8.9,96.02,0.0,256.67,0.0,0.0,0.0
2018-03-11 07:00:00,11.7,66.15,3.1,240.0,0.0,0.0,0.0
2018-03-11 08:00:00,10.0,89.16,0.0,10.0,4.5,0.0,4.5
2018-03-11 09:00:00,9.23,96.68,1.2,340.0,15.5,0.0,15.5
2018-03-11 10:00:00,10.0,100.0,3.1,10.0,37.0,0.0,37.0
2018-03-11 11:00:00,10.2,100.0,3.1,30.0,70.0,0.0,70.0
2018-03-11 12:00:00,10.7,96.07,2.98,57.5,86.5,0.0,86.5
2018-03-11 13:00:00,10.6,96.07,3.4,50.0,145.5,1.5,144.5
2018-03-11 14:00:00,10.0,100.0,2.6,60.0,105.5,0.5,105.0
2018-03-11 15:00:00,8.82,100.0,5.0,88.0,73.0,0.0,73.0
2018-03-11 16:00:00,7.87,100.0,4.47,26.67,47.0,0.0,47.0
2018-03-11 17:00:00,7.1,100.0,3.85,30.0,29.0,0.0,29.0
2018-03-11 18:00:00,7.2,100.0,3.35,35.0,10.5,0.0,10.5
2018-03-11 19:00:00,7.15,100.0,3.35,32.5,3.5,0.5,3.5
2018-03-11 20:00:00,7.2,100.0,3.77,53.33,0.0,0.0,0.0
2018-03-11 21:00:00,7.0,93.35,3.1,53.33,0.0,0.0,0.0
2018-03-11 22:00:00,7.2,95.57,3.6,10.0,0.0,0.0,0.0
2018-03-11 23:00:00,7.2,100.0,2.85,30.0,0.0,0.0,0.0
2018-03-12 00:00:00,6.7,100.0,3.85,30.0,0.0,0.0,0.0
2018-03-12 01:00:00,6.7,100.0,2.6,43.33,0.0,0.0,0.0
2018-03-12 02:00:00,6.7,100.0,2.6,40.0,0.0,0.0,0.0
2018-03-12 03:00:00,6.38,100.0,2.6,30.0,0.0,0.0,0.0
2018-03-12 04:00:00,6.05,100.0,3.35,30.0,0.0,0.0,0.0
2018-03-12 05:00:00,5.98,100.0,3.5,154.0,0.0,0.0,0.0
2018-03-12 06:00:00,4.8,100.0,4.6,240.0,0.0,0.0,0.0
2018-03-12 07:00:00,4.4,100.0,4.1,35.0,0.0,0.0,0.0
2018-03-12 08:00:00,4.4,100.0,3.6,25.0,9.0,0.0,9.0
2018-03-12 09:00:00,5.0,95.89,3.6,30.0,61.5,2.5,60.5
2018-03-12 10:00:00,5.0,95.89,2.6,185.0,49.0,0.0,49.0
2018-03-12 11:00:00,5.0,95.89,3.27,236.67,56.5,0.0,56.5
2018-03-12 12:00:00,3.93,100.0,2.23,345.0,71.5,0.0,71.5
2018-03-12 13:00:00,3.9,100.0,2.17,331.67,77.0,0.0,77.0
2018-03-12 14:00:00,5.76,88.89,2.7,345.0,365.0,78.0,304.0
2018-03-12 15:00:00,7.2,82.36,3.85,295.0,301.5,42.0,270.5
2018-03-12 16:00:00,8.9,76.51,4.1,300.0,349.5,313.0,169.0
2018-03-12 17:00:00,10.0,68.13,4.1,310.0,382.5,580.5,114.5
2018-03-12 18:00:00,8.3,76.41,0.0,346.67,220.5,553.5,74.0
2018-03-12 19:00:00,7.2,62.84,3.6,350.0,44.5,211.0,24.5
2018-03-12 20:00:00,5.6,61.34,2.1,320.0,0.0,0.0,0.0
2018-03-12 21:00:00,3.3,68.56,1.5,290.0,0.0,0.0,0.0
2018-03-12 22:00:00,3.3,68.56,3.1,320.0,0.0,0.0,0.0
2018-03-12 23:00:00,2.8,68.13,1.5,310.0,0.0,0.0,0.0
2018-03-13 00:00:00,2.2,67.61,2.1,300.0,0.0,0.0,0.0
2018-03-13 01:00:00,-0.6,87.53,1.5,300.0,0.0,0.0,0.0
2018-03-13 02:00:00,-0.6,87.53,1.5,320.0,0.0,0.0,0.0
2018-03-13 03:00:00,-1.7,95.91,0.0,233.33,0.0,0.0,0.0
2018-03-13 04:00:00,-1.7,91.2,1.5,280.0,0.0,0.0,0.0
2018-03-13 05:00:00,-2.2,95.09,0.0,346.67,0.0,0.0,0.0
2018-03-13 06:00:00,-2.8,95.88,1.5,220.0,0.0,0.0,0.0
2018-03-13 07:00:00,-2.2,91.17,1.5,250.0,0.0,0.0,0.0
2018-03-13 08:00:00,1.7,80.77,1.5,260.0,81.5,357.5,35.5
2018-03-13 09:00:00,3.9,65.72,3.1,280.0,293.5,715.0,68.5
2018-03-13 10:00:00,6.7,47.29,3.1,290.0,511.0,859.0,85.5
2018-03-13 11:00:00,7.2,43.43,2.6,220.0,693.0,931.5,94.5
2018-03-13 12:00:00,8.9,40.7,3.1,306.67,820.5,968.0,100.5
2018-03-13 13:00:00,10.0,37.8,3.6,290.0,879.0,978.0,103.5
2018-03-13 14:00:00,10.6,36.31,4.1,250.0,867.5,972.5,102.5
2018-03-13 15:00:00,11.1,32.0,5.7,280.0,785.5,947.0,99.0
2018-03-13 16:00:00,11.7,29.22,4.1,240.0,641.5,893.5,95.0
2018-03-13 17:00:00,12.2,31.04,2.6,250.0,453.5,818.0,80.0
2018-03-13 18:00:00,10.6,34.51,3.6,240.0,238.5,657.0,60.5
2018-03-13 19:00:00,7.8,45.74,4.1,240.0,47.0,240.0,24.5
2018-03-13 20:00:00,7.2,50.12,2.6,250.0,0.0,0.0,0.0
2018-03-13 21:00:00,6.1,54.06,2.6,250.0,0.0,0.0,0.0
2018-03-13 22:00:00,5.6,55.97,1.5,260.0,0.0,0.0,0.0
2018-03-13 23:00:00,2.2,74.13,0.0,0.0,0.0,0.0,0.0
2018-03-14 00:00:00,2.2,71.1,2.6,260.0,0.0,0.0,0.0
2018-03-14 01:00:00,2.8,68.13,2.1,260.0,0.0,0.0,0.0
2018-03-14 02:00:00,2.8,62.11,3.1,270.0,0.0,0.0,0.0
2018-03-14 03:00:00,2.8,53.76,3.6,280.0,0.0,0.0,0.0
2018-03-14 04:00:00,2.8,40.4,3.1,290.0,0.0,0.0,0.0
2018-03-14 05:00:00,1.7,41.46,1.5,270.0,0.0,0.0,0.0
2018-03-14 06:00:00,0.0,54.38,2.6,250.0,0.0,0.0,0.0
2018-03-14 07:00:00,-0.6,62.85,2.1,280.0,0.0,0.0,0.0
2018-03-14 08:00:00,1.7,50.24,3.1,290.0,87.5,386.5,36.5
2018-03-14 09:00:00,5.0,32.83,5.1,280.0,304.0,742.0,66.5
2018-03-14 10:00:00,6.7,27.93,5.1,300.0,524.0,887.0,80.5
2018-03-14 11:00:00,6.7,26.48,3.1,320.0,709.0,963.0,86.0
2018-03-14 12:00:00,7.2,25.59,4.6,290.0,837.0,1001.5,87.5
2018-03-14 13:00:00,8.3,21.52,3.6,310.0,895.0,1011.0,89.0
2018-03-14 14:00:00,9.4,20.89,4.6,290.0,886.5,1009.0,89.0
2018-03-14 15:00:00,9.4,18.93,6.2,300.0,806.5,991.0,84.5
2018-03-14 16:00:00,10.0,17.38,5.1,290.0,661.5,946.5,79.0
2018-03-14 17:00:00,10.6,17.47,3.1,290.0,470.0,870.0,70.0
2018-03-14 18:00:00,9.4,18.93,4.1,270.0,249.0,710.0,54.5
2018-03-14 19:00:00,7.2,24.26,3.1,260.0,50.0,278.0,23.5
2018-03-14 20:00:00,6.7,24.01,4.1,270.0,0.0,0.0,0.0
2018-03-14 21:00:00,6.1,26.16,2.6,270.0,0.0,0.0,0.0
2018-03-14 22:00:00,3.9,33.93,2.6,260.0,0.0,0.0,0.0
2018-03-14 23:00:00,3.3,37.0,2.1,260.0,0.0,0.0,0.0
2018-03-15 00:00:00,2.2,42.17,3.1,250.0,0.0,0.0,0.0
2018-03-15 01:00:00,2.2,40.0,3.1,260.0,0.0,0.0,0.0
2018-03-15 02:00:00,2.8,36.68,3.6,270.0,0.0,0.0,0.0
2018-03-15 03:00:00,2.8,36.68,3.6,260.0,0.0,0.0,0.0
2018-03-15 04:00:00,1.7,41.46,3.1,250.0,0.0,0.0,0.0
2018-03-15 05:00:00,0.6,49.42,3.1,250.0,0.0,0.0,0.0
2018-03-15 06:00:00,1.1,47.67,3.6,250.0,0.0,0.0,0.0
2018-03-15 07:00:00,0.6,52.07,4.6,240.0,0.0,0.0,0.0
2018-03-15 08:00:00,3.3,47.21,5.1,250.0,89.5,395.0,36.0
2018-03-15 09:00:00,7.2,37.57,4.6,260.0,304.5,729.0,67.5
2018-03-15 10:00:00,10.6,29.85,5.7,240.0,520.5,861.0,86.0
2018-03-15 11:00:00,13.3,26.3,6.2,250.0,703.0,935.5,94.0
2018-03-15 12:00:00,15.6,23.85,6.7,250.0,825.0,963.0,100.0
2018-03-15 13:00:00,17.2,22.48,9.8,240.0,883.5,973.5,103.5
2018-03-15 14:00:00,18.3,19.1,11.8,230.0,870.0,964.0,104.0
2018-03-15 15:00:00,19.4,16.93,8.2,260.0,785.0,927.5,106.0
2018-03-15 16:00:00,18.9,18.39,8.8,260.0,638.5,864.5,103.0
2018-03-15 17:00:00,18.3,20.97,9.3,250.0,446.5,759.0,94.5
2018-03-15 18:00:00,17.2,23.65,7.2,250.0,233.0,584.5,71.0
2018-03-15 19:00:00,16.1,26.45,5.1,250.0,45.5,201.5,25.5
2018-03-15 20:00:00,14.4,31.03,4.1,250.0,0.0,0.0,0.0
2018-03-15 21:00:00,13.3,33.33,4.1,240.0,0.0,0.0,0.0
2018-03-15 22:00:00,10.6,39.83,3.1,240.0,0.0,0.0,0.0
2018-03-15 23:00:00,11.1,38.52,4.6,230.0,0.0,0.0,0.0
2018-03-16 00:00:00,11.1,35.12,5.7,240.0,0.0,0.0,0.0
2018-03-16 01:00:00,11.1,36.63,4.6,240.0,0.0,0.0,0.0
2018-03-16 02:00:00,11.1,36.63,4.6,250.0,0.0,0.0,0.0
2018-03-16 03:00:00,10.0,41.46,4.6,240.0,0.0,0.0,0.0
2018-03-16 04:00:00,10.0,39.42,4.1,250.0,0.0,0.0,0.0
2018-03-16 05:00:00,8.9,44.64,4.6,250.0,0.0,0.0,0.0
2018-03-16 06:00:00,9.4,43.16,4.6,250.0,0.0,0.0,0.0
2018-03-16 07:00:00,8.9,44.64,4.1,260.0,1.0,4.5,1.0
2018-03-16 08:00:00,10.6,41.53,4.1,260.0,87.0,320.5,42.0
2018-03-16 09:00:00,13.9,36.62,4.6,270.0,290.0,638.0,79.5
2018-03-16 10:00:00,16.7,32.14,4.6,290.0,491.0,756.5,106.0
2018-03-16 11:00:00,17.8,29.98,3.6,270.0,543.0,447.0,252.0
2018-03-16 12:00:00,18.9,29.22,4.1,330.0,611.5,368.5,333.0
2018-03-16 13:00:00,20.6,28.46,3.1,283.33,668.5,391.0,353.5
2018-03-16 14:00:00,21.1,28.6,1.5,263.33,744.5,624.0,246.5
2018-03-16 15:00:00,22.8,26.91,3.6,250.0,669.5,595.0,233.5
2018-03-16 16:00:00,22.8,26.91,7.2,240.0,610.0,775.5,126.5
2018-03-16 17:00:00,21.7,29.81,5.7,220.0,421.0,653.5,115.5
2018-03-16 18:00:00,20.0,30.61,3.6,230.0,183.0,307.0,92.5
2018-03-16 19:00:00,17.2,35.2,3.6,220.0,33.0,67.0,26.5
2018-03-16 20:00:00,15.0,41.98,4.1,230.0,0.0,0.0,0.0
2018-03-16 21:00:00,14.4,47.19,3.6,230.0,0.0,0.0,0.0
2018-03-16 22:00:00,12.8,54.64,3.1,230.0,0.0,0.0,0.0
2018-03-16 23:00:00,12.2,58.86,3.1,220.0,0.0,0.0,0.0
2018-03-17 00:00:00,11.7,60.84,2.6,220.0,0.0,0.0,0.0
2018-03-17 01:00:00,10.6,68.25,3.6,240.0,0.0,0.0,0.0
2018-03-17 02:00:00,10.6,71.16,3.1,240.0,0.0,0.0,0.0
2018-03-17 03:00:00,11.1,71.26,3.6,250.0,0.0,0.0,0.0
2018-03-17 04:00:00,12.2,69.06,3.6,240.0,0.0,0.0,0.0
2018-03-17 05:00:00,11.7,73.87,1.5,250.0,0.0,0.0,0.0
2018-03-17 06:00:00,11.7,76.96,2.6,250.0,0.0,0.0,0.0
2018-03-17 07:00:00,12.2,74.46,1.5,270.0,1.0,5.0,1.0
2018-03-17 08:00:00,11.1,89.25,4.1,250.0,33.0,20.5,30.0
2018-03-17 09:00:00,12.8,93.02,2.6,230.0,72.0,16.0,67.5
2018-03-17 10:00:00,13.9,83.2,3.85,195.0,181.0,31.5,164.5
2018-03-17 11:00:00,14.4,83.81,4.1,220.0,224.5,19.0,211.5
2018-03-17 12:00:00,17.2,75.32,5.7,240.0,347.0,47.5,311.0
2018-03-17 13:00:00,18.3,72.61,5.1,240.0,504.0,172.0,364.0
2018-03-17 14:00:00,19.6,67.91,6.7,240.0,609.5,320.0,353.0
2018-03-17 15:00:00,19.4,70.48,6.2,230.0,603.5,402.0,304.5
2018-03-17 16:00:00,21.1,63.45,5.7,230.0,389.5,161.5,287.0
2018-03-17 17:00:00,22.2,59.32,5.1,230.0,291.5,266.0,174.5
2018-03-17 18:00:00,21.1,59.05,4.1,230.0,208.5,445.0,77.0
2018-03-17 19:00:00,18.3,67.56,4.1,220.0,24.5,35.0,21.5
2018-03-17 20:00:00,17.8,77.91,3.6,220.0,0.0,0.0,0.0
2018-03-17 21:00:00,15.0,86.68,2.6,230.0,0.0,0.0,0.0
2018-03-17 22:00:00,16.7,83.53,4.6,230.0,0.0,0.0,0.0
2018-03-17 23:00:00,17.53,83.66,5.7,240.0,0.0,0.0,0.0
2018-03-18 00:00:00,16.5,92.56,4.77,233.33,0.0,0.0,0.0
2018-03-18 01:00:00,14.4,96.81,4.1,230.0,0.0,0.0,0.0
2018-03-18 02:00:00,15.6,92.56,4.1,240.0,0.0,0.0,0.0
2018-03-18 03:00:00,15.0,96.2,3.6,250.0,0.0,0.0,0.0
2018-03-18 04:00:00,14.4,96.81,2.6,250.0,0.0,0.0,0.0
2018-03-18 05:00:00,13.9,100.0,2.1,250.0,0.0,0.0,0.0
2018-03-18 06:00:00,12.2,100.0,2.6,250.0,0.0,0.0,0.0
2018-03-18 07:00:00,12.2,100.0,0.0,106.67,1.0,7.5,1.0
2018-03-18 08:00:00,13.9,93.07,2.6,40.0,95.5,363.5,42.5
2018-03-18 09:00:00,16.7,67.22,2.1,30.0,300.5,653.5,78.0
2018-03-18 10:00:00,18.3,58.37,2.6,50.0,492.0,732.5,115.5
2018-03-18 11:00:00,19.4,52.34,1.5,73.33,691.0,884.5,103.0
2018-03-18 12:00:00,21.1,43.74,2.6,23.33,812.0,918.0,109.0
2018-03-18 13:00:00,21.1,42.27,2.6,160.0,870.0,932.0,111.5
2018-03-18 14:00:00,21.7,39.11,0.0,13.33,859.5,934.0,106.5
2018-03-18 15:00:00,22.2,37.93,1.5,43.33,752.5,824.0,138.5
2018-03-18 16:00:00,21.7,36.26,0.0,106.67,571.5,646.0,159.0
2018-03-18 17:00:00,21.7,42.16,2.1,100.0,246.5,132.5,180.5
2018-03-18 18:00:00,20.0,46.81,2.1,110.0,66.5,33.5,55.5
2018-03-18 19:00:00,18.9,52.21,1.5,90.0,8.0,4.5,8.0
2018-03-18 20:00:00,17.2,58.1,3.1,116.67,0.0,0.0,0.0
2018-03-18 21:00:00,16.7,59.97,4.6,140.0,0.0,0.0,0.0
2018-03-18 22:00:00,16.1,62.31,3.1,140.0,0.0,0.0,0.0
2018-03-18 23:00:00,15.6,64.33,3.1,130.0,0.0,0.0,0.0
2018-03-19 00:00:00,13.9,71.79,3.1,140.0,0.0,0.0,0.0
2018-03-19 01:00:00,13.9,71.79,2.1,130.0,0.0,0.0,0.0
2018-03-19 02:00:00,13.9,74.26,2.6,140.0,0.0,0.0,0.0
2018-03-19 03:00:00,13.9,80.47,4.6,170.0,0.0,0.0,0.0
2018-03-19 04:00:00,12.8,93.02,3.6,170.0,0.0,0.0,0.0
2018-03-19 05:00:00,11.7,96.1,2.6,200.0,0.0,0.0,0.0
2018-03-19 06:00:00,11.7,96.1,3.6,140.0,0.0,0.0,0.0
2018-03-19 07:00:00,11.1,100.0,0.75,230.0,0.0,0.0,0.0
2018-03-19 08:00:00,12.2,100.0,1.5,170.0,11.5,0.0,11.5
2018-03-19 09:00:00,12.5,100.0,1.05,140.0,75.0,6.5,72.5
2018-03-19 10:00:00,12.9,100.0,0.75,130.0,152.5,14.0,145.5
2018-03-19 11:00:00,13.9,93.07,0.0,116.67,173.0,9.5,166.5
2018-03-19 12:00:00,15.0,86.68,2.1,100.0,401.0,72.0,345.0
2018-03-19 13:00:00,15.8,83.4,1.8,105.0,335.0,37.0,304.5
2018-03-19 14:00:00,16.0,80.78,1.84,115.0,221.0,9.0,213.5
2018-03-19 15:00:00,16.7,80.33,2.1,140.0,193.0,8.0,187.0
2018-03-19 16:00:00,16.7,80.33,2.6,150.0,112.0,2.0,111.0
2018-03-19 17:00:00,16.1,83.46,3.6,140.0,72.0,2.0,71.0
2018-03-19 18:00:00,15.85,92.56,2.6,140.0,51.0,5.0,49.5
2018-03-19 19:00:00,15.0,96.2,3.1,150.0,13.0,8.5,13.0
2018-03-19 20:00:00,15.0,96.2,3.85,130.0,0.0,0.0,0.0
2018-03-19 21:00:00,15.0,100.0,3.1,150.0,0.0,0.0,0.0
2018-03-19 22:00:00,15.0,100.0,4.1,150.0,0.0,0.0,0.0
2018-03-19 23:00:00,15.73,100.0,5.5,163.33,0.0,0.0,0.0
2018-03-20 00:00:00,15.85,96.85,6.4,150.0,0.0,0.0,0.0
2018-03-20 01:00:00,16.08,100.0,4.82,170.0,0.0,0.0,0.0
2018-03-20 02:00:00,15.85,100.0,5.92,210.0,0.0,0.0,0.0
2018-03-20 03:00:00,15.0,100.0,1.5,330.0,0.0,0.0,0.0
2018-03-20 04:00:00,15.0,100.0,2.1,280.0,0.0,0.0,0.0
2018-03-20 05:00:00,14.28,100.0,2.08,252.5,0.0,0.0,0.0
2018-03-20 06:00:00,13.9,100.0,0.75,235.0,0.0,0.0,0.0
2018-03-20 07:00:00,13.9,100.0,1.7,233.33,2.5,14.5,3.0
2018-03-20 08:00:00,14.4,100.0,4.1,244.0,80.5,261.5,44.5
2018-03-20 09:00:00,15.0,100.0,4.1,240.0,114.5,110.0,82.0
2018-03-20 10:00:00,14.7,100.0,3.85,240.0,124.0,0.0,124.0
2018-03-20 11:00:00,16.15,89.69,3.6,255.0,213.5,9.5,207.0
2018-03-20 12:00:00,17.6,77.99,2.6,253.33,529.5,210.5,365.5
2018-03-20 13:00:00,20.0,67.91,3.6,260.0,650.5,328.5,381.0
2018-03-20 14:00:00,21.1,63.45,2.1,290.0,487.5,133.5,378.5
2018-03-20 15:00:00,22.2,49.35,4.6,230.0,589.0,466.0,243.0
2018-03-20 16:00:00,22.8,39.43,7.2,240.0,542.5,586.5,164.5
2018-03-20 17:00:00,22.2,40.89,6.7,250.0,248.5,235.5,142.5
2018-03-20 18:00:00,18.9,56.22,7.7,270.0,155.0,238.0,86.0
2018-03-20 19:00:00,15.0,64.2,6.7,270.0,28.5,70.5,22.0
2018-03-20 20:00:00,13.3,66.5,5.1,270.0,0.0,0.0,0.0
2018-03-20 21:00:00,12.2,66.26,6.2,260.0,0.0,0.0,0.0
2018-03-20 22:00:00,11.1,71.26,5.1,260.0,0.0,0.0,0.0
2018-03-20 23:00:00,10.6,71.16,5.7,260.0,0.0,0.0,0.0
2018-03-21 00:00:00,10.0,71.05,5.1,260.0,0.0,0.0,0.0
2018-03-21 01:00:00,9.4,73.97,5.1,250.0,0.0,0.0,0.0
2018-03-21 02:00:00,8.3,70.71,4.6,250.0,0.0,0.0,0.0
2018-03-21 03:00:00,7.2,65.15,5.7,260.0,0.0,0.0,0.0
2018-03-21 04:00:00,6.1,70.27,5.1,260.0,0.0,0.0,0.0
2018-03-21 05:00:00,5.9,70.17,7.03,256.67,0.0,0.0,0.0
2018-03-21 06:00:00,4.43,69.08,6.7,263.33,0.0,0.0,0.0
2018-03-21 07:00:00,2.8,68.13,4.6,250.0,2.5,10.5,2.5
2018-03-21 08:00:00,3.9,63.03,6.2,260.0,106.0,322.0,53.5
2018-03-21 09:00:00,5.6,55.97,6.7,260.0,313.0,594.5,103.0
2018-03-21 10:00:00,7.2,50.12,6.7,260.0,519.5,719.0,135.5
2018-03-21 11:00:00,7.8,45.74,7.7,280.0,635.0,652.5,196.5
2018-03-21 12:00:00,8.9,42.45,8.8,250.0,477.5,168.5,346.0
2018-03-21 13:00:00,9.4,43.16,6.7,260.0,488.5,148.5,366.0
2018-03-21 14:00:00,8.3,42.39,9.3,270.0,443.0,91.0,368.0
2018-03-21 15:00:00,8.9,40.7,5.7,290.0,555.5,321.5,316.0
2018-03-21 16:00:00,7.8,41.69,7.2,290.0,435.0,291.5,243.5
2018-03-21 17:00:00,7.2,41.63,5.7,280.0,160.0,36.0,142.5
2018-03-21 18:00:00,6.1,46.85,7.7,270.0,128.0,180.0,81.5
2018-03-21 19:00:00,5.0,53.2,6.2,280.0,57.5,228.5,31.5
2018-03-21 20:00:00,4.4,52.74,3.1,270.0,0.0,0.0,0.0
2018-03-21 21:00:00,3.9,54.62,2.1,280.0,0.0,0.0,0.0
2018-03-21 22:00:00,2.8,59.04,2.1,270.0,0.0,0.0,0.0
2018-03-21 23:00:00,2.8,62.11,3.6,260.0,0.0,0.0,0.0
2018-03-22 00:00:00,1.7,67.18,2.1,260.0,0.0,0.0,0.0
2018-03-22 01:00:00,1.1,70.14,1.5,260.0,0.0,0.0,0.0
2018-03-22 02:00:00,1.1,70.14,1.5,280.0,0.0,0.0,0.0
2018-03-22 03:00:00,0.0,75.95,2.1,290.0,0.0,0.0,0.0
2018-03-22 04:00:00,-1.1,83.18,0.0,226.67,0.0,0.0,0.0
2018-03-22 05:00:00,-2.8,91.13,0.0,340.0,0.0,0.0,0.0
2018-03-22 06:00:00,-0.6,75.86,2.1,280.0,0.0,0.0,0.0
2018-03-22 07:00:00,1.1,55.24,2.1,340.0,3.0,19.0,3.0
2018-03-22 08:00:00,2.8,53.76,3.1,280.0,118.5,427.5,48.0
2018-03-22 09:00:00,5.6,40.19,3.1,320.0,339.0,728.5,78.0
2018-03-22 10:00:00,7.2,39.55,3.6,320.0,557.0,861.0,94.0
2018-03-22 11:00:00,8.3,38.62,4.1,310.0,735.5,928.0,101.5
2018-03-22 12:00:00,10.6,33.08,4.6,270.0,858.5,962.0,105.5
2018-03-22 13:00:00,11.1,30.4,3.6,240.0,915.5,975.0,106.5
2018-03-22 14:00:00,12.8,25.81,4.1,310.0,902.0,968.5,107.0
2018-03-22 15:00:00,13.3,24.98,4.6,280.0,817.0,940.5,105.5
2018-03-22 16:00:00,13.9,23.01,3.6,310.0,673.5,895.5,99.0
2018-03-22 17:00:00,13.9,23.01,3.6,270.0,482.0,814.5,87.5
2018-03-22 18:00:00,13.3,23.93,3.6,330.0,262.0,651.0,68.5
2018-03-22 19:00:00,11.1,28.88,3.6,290.0,60.5,263.5,30.5
2018-03-22 20:00:00,9.4,37.4,3.6,320.0,0.0,0.0,0.0
2018-03-22 21:00:00,7.8,43.86,2.1,310.0,0.0,0.0,0.0
2018-03-22 22:00:00,6.7,47.29,2.1,310.0,0.0,0.0,0.0
2018-03-22 23:00:00,6.1,49.29,1.5,290.0,0.0,0.0,0.0
2018-03-23 00:00:00,4.4,55.48,2.1,350.0,0.0,0.0,0.0
2018-03-23 01:00:00,4.4,55.48,1.5,310.0,0.0,0.0,0.0
